city,companyFullName,companyLabelList,companySize,education,financeStage,firstType,industryField,jobNature,latitude,longitude,positionAdvantage,positionId,positionLables,positionName,salary_high,salary_low,workYear,Salary
杭州,杭州九言科技股份有限公司,"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,本科,B轮,金融,"广告营销,移动互联网",全职,30.27303013,120.1250096,打造7000w用户的美好体验～,1670002,[],资深数据分析师（分析方向）,15,25,3-5年,20000
深圳,爱问医联科技（深圳）有限公司,"['股票期权', '带薪年假', '午餐补助', '专项奖金']",50-150人,本科,A轮,产品/需求/项目类,"医疗健康,移动互联网",全职,22.53343,113.946293,"爱问医联,微博平台,五险一金,互联网医疗",3900158,"['金融', '数据挖掘', 'SPSS']",数据分析师,8,15,1-3年,11500
广州,广州多融信息科技有限公司,"['年终分红', '绩效奖金', '领导好', '扁平管理']",15-50人,本科,未融资,产品/需求/项目类,金融,全职,23.119559,113.326686,"五险一金,平台发展,扁平化管理,免费午餐",3570483,"['金融', '大数据', '数据挖掘', '策略', 'SPSS']",数据分析师,10,20,1-3年,15000
广州,广州艾力彼管理顾问有限公司,"['""""']",15-50人,本科,不需要融资,开发/测试/运维类,"医疗健康,数据服务",全职,23.089458,113.276398,"数据分析,数据挖掘,SAS,分析软件",4023379,"['金融', '医疗健康', '大数据', '数据挖掘', 'SPSS']",数据分析师,6,10,1-3年,8000
深圳,武汉佰钧成技术有限责任公司,"['带薪年假', '计算机软件', '管理规范', '定期体检']",2000人以上,本科,不需要融资,产品/需求/项目类,移动互联网,全职,0,0,"腾讯平台,弹性工作,六险一金",4057874,"['专员', '业务运营', '大数据', '统计', 'SPSS']",数据分析员,7,8,1-3年,7500
广州,广州棒谷科技股份有限公司,"['项目奖金', '绩效奖金', '年终奖', '五险一金']",2000人以上,本科,不需要融资,市场/商务/销售类,电子商务,全职,23.175202,113.271506,"带薪年假,大型年会,节日福利,晋升空间大",3618222,"['文案', '品牌', '创意', '推广']",数据分析（广告投放）,4,8,不限,6000
北京,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",500-2000人,本科,C轮,产品/需求/项目类,"移动互联网,数据服务",全职,39.971268,39.971268,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资,3990752,[],数据分析师,15,30,1-3年,22500
杭州,杭州财米科技有限公司,"['年底多薪', '岗位晋升', '定期体检', '五险一金']",500-2000人,本科,C轮,开发/测试/运维类,"移动互联网,金融",全职,30.279227,120.12092,"弹性工作,期权激励,六险一金,带薪年假",2615738,"['电商', '大数据']",高级数据分析师-杭州-00065,15,30,1-3年,22500
北京,北京善义善美科技有限公司,"['岗位晋升', '扁平管理', '个人成长快', '牛人多']",2000人以上,本科,D轮及以上,市场与销售,O2O,全职,40.041928,116.440967,D轮融资 超nice团队 弹性工作,1233908,[],广告投放数据分析师,12,24,3-5年,18000
杭州,杭州九言科技股份有限公司,"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,本科,B轮,产品/需求/项目类,"广告营销,移动互联网",全职,30.27303,120.12501,"五险一金,双休,年轻的团队,弹性时间",3068960,"['总监', '数据挖掘', 'SPSS', 'sas']",数据分析专家,20,35,5-10年,27500
深圳,爱问医联科技（深圳）有限公司,"['股票期权', '带薪年假', '午餐补助', '专项奖金']",50-150人,本科,A轮,产品/需求/项目类,"医疗健康,移动互联网",全职,22.53343,113.946293,"爱问医联,微博平台,五险一金,互联网医疗",3814457,"['金融', '数据挖掘', 'SPSS', 'sas']",数据分析师,12,15,3-5年,13500
广州,广州棒谷科技股份有限公司,"['项目奖金', '绩效奖金', '年终奖', '五险一金']",2000人以上,本科,不需要融资,运营/编辑/客服,电子商务,全职,23.175202,113.271506,"晋升空间大,绩效奖金多,带薪年假,五险一金",3864587,"['电商', '运营', '用户', '品类']",数据分析专员,5,8,不限,6500
广州,广州坚和网络科技有限公司,"['年底双薪', '弹性上班时间', '五天工作制', '领导好']",150-500人,本科,C轮,技术,移动互联网,全职,23.1473197,113.3463805,福利待遇高 发展前景好,2178356,['数据挖掘'],数据分析工程师,5,10,3-5年,7500
上海,携程计算机技术（上海）有限公司,"['绩效奖金', '股票期权', '五险一金', '交通补助']",2000人以上,本科,上市公司,产品/需求/项目类,"移动互联网,旅游",全职,31.22129985,121.35359,健身房 海外旅游福利 带薪年假 年终奖,3826987,"['资深', '高级', '大数据', '业务运营', '数据挖掘']",数据分析,15,25,3-5年,20000
杭州,杭州哲信信息技术有限公司,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",150-500人,本科,上市公司,开发/测试/运维类,移动互联网,全职,30.29961,120.10742,"五险一金,医疗保险,定期体检,节日福利",3934818,"['征信', '专家', '数据挖掘']",大数据分析,6,12,1-3年,9000
深圳,深圳马可孛罗科技有限公司,"['股票期权', '带薪年假', '绩效奖金', '年度旅游']",150-500人,本科,A轮,运营/编辑/客服,旅游,全职,22.537171,113.955996,大牛多 福利好 弹性管理,3147627,"['资深', '高级', '数据挖掘', 'SPSS']",商业数据分析师,10,20,3-5年,15000
广州,广州智干电子商务科技有限公司,"['绩效奖金', '定期体检', '带薪年假', '节日礼物']",150-500人,本科,未融资,开发/测试/运维类,电子商务,全职,23.103144,113.342645,"五险一金,法定假期,定期体检,员工旅游",3869615,"['电商', '大数据', '数据挖掘', 'SPSS']",数据分析工程师,20,25,3-5年,22500
北京,北京智云奇点科技有限公司,"['节日礼物', '技能培训', '股票期权', '年度旅游']",50-150人,本科,B轮,产品,硬件,全职,39.985755,116.303537,IoT云计算业界最优秀技术团队,1542495,[],高级产品经理（大数据分析方向）,25,35,3-5年,30000
苏州,同程网络科技股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '五险一金']",2000人以上,本科,D轮及以上,产品/需求/项目类,"旅游,电子商务",全职,31.251433,120.730799,五险一金 年终奖 节日福利 带薪假期,3759386,[],数据分析,6,12,1-3年,9000
成都,成都东方闻道科技发展有限公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",150-500人,本科,不需要融资,产品/需求/项目类,"移动互联网,教育",全职,30.540608,104.076172,"下班早,加班少,福利好,美女多",4091108,"['大数据', '数据挖掘']",数据分析师,6,10,3-5年,8000
深圳,深圳市紫川软件有限公司,"['节日礼物', '年底双薪', '绩效奖金', '岗位晋升']",500-2000人,本科,不需要融资,开发/测试/运维类,"电子商务,金融",全职,0,0,周末双休 五险一金 员工旅游,4059267,"['大数据', '数据挖掘', '建模']",数据分析师,9,14,3-5年,11500
北京,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",500-2000人,本科,C轮,产品/需求/项目类,"移动互联网,数据服务",全职,39.971268,39.971268,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资,4030015,[],商业化数据分析师-目标管控方向,15,30,3-5年,22500
北京,北京善义善美科技有限公司,"['岗位晋升', '扁平管理', '个人成长快', '牛人多']",2000人以上,本科,D轮及以上,运营,O2O,全职,40.04284308,116.4404054,D轮融资 超nice团队 弹性工作,2478351,[],广告投放数据分析师,12,24,1-3年,18000
杭州,杭州九言科技股份有限公司,"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,本科,B轮,产品/需求/项目类,"广告营销,移动互联网",全职,30.27303,120.12501,"发展前景好,成长迅速",2850740,['大数据'],数据分析师（分析方向）,10,20,1-3年,15000
深圳,爱问医联科技（深圳）有限公司,"['股票期权', '带薪年假', '午餐补助', '专项奖金']",50-150人,本科,A轮,产品/需求/项目类,"医疗健康,移动互联网",全职,22.53343,113.946293,"爱问医联,互联网医疗,微博平台,五险一金",3988864,"['金融', '数据挖掘', 'SPSS']",运营数据分析师,10,15,1-3年,12500
广州,广州棒谷科技股份有限公司,"['项目奖金', '绩效奖金', '年终奖', '五险一金']",2000人以上,大专,不需要融资,运营/编辑/客服,电子商务,全职,23.175202,113.271506,"晋升空间大,绩效奖金多,优秀团队,带薪年假",4058948,"['电商', '物流', '资深', '网站']",数据运营/数据分析师,7,12,1-3年,9500
深圳,深圳马可孛罗科技有限公司,"['股票期权', '带薪年假', '绩效奖金', '年度旅游']",150-500人,本科,A轮,产品/需求/项目类,旅游,全职,0,0,"产品全球化,文化逗比,牛人多,福利好",4108390,"['金融', '资深', '大数据', '数据挖掘']",高级数据分析产品经理,20,30,3-5年,25000
成都,成都东方闻道科技发展有限公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",150-500人,本科,不需要融资,产品/需求/项目类,"移动互联网,教育",全职,30.540608,104.076172,"下班早,领导好,福利棒,平台好",4059979,"['运营', '统计']",信息数据分析专员,3,6,不限,4500
成都,成都五弄云科技有限公司,"['专项奖金', '年终分红']",15-50人,本科,天使轮,开发/测试/运维类,移动互联网,全职,30.668762,104.104246,"初创型企业,五险一金,周末双休",3984121,"['大数据', '数据挖掘']",数据分析师,6,10,3-5年,8000
南京,通联数据股份公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",150-500人,本科,不需要融资,产品/需求/项目类,金融,全职,31.994276,118.99344,"团队氛围好,福利待遇好",2928503,"['金融', '大数据', '统计', '数据管理']",行业数据分析师（数据规划）-南京,5,10,不限,7500
上海,上海森亿医疗科技有限公司,"['年底双薪', '带薪年假', '交通补助', '扁平管理']",50-150人,硕士,A轮,产品/需求/项目类,"数据服务,医疗健康",全职,0,0,"领导好,薪资福利好,工作氛围好,氛围好",3981299,"['高级', '大数据', '统计', 'SPSS']",临床数据分析师,10,20,不限,15000
常州,江苏永安行低碳科技有限公司,[],2000人以上,本科,上市公司,开发/测试/运维类,"移动互联网,O2O",全职,31.83678,119.952052,"五险一金,上市公司",3783721,"['数据挖掘', '大数据', 'SQL']",数据分析工程师,8,12,不限,10000
上海,上海元聚网络科技有限公司,[],150-500人,不限,B轮,开发/测试/运维类,移动互联网,全职,31.169253,121.387755,"五险一金,绩效奖金,员工旅游,定期体检",4028204,['数据挖掘'],大数据分析工程师,10,20,1-3年,15000
北京,北京首都在线科技股份有限公司,"['绩效奖金', '通讯津贴', '定期体检', '带薪年假']",150-500人,本科,上市公司,开发/测试/运维类,移动互联网,全职,39.99426,115.99339,平台好,3919528,"['数据挖掘', 'SPSS']",数据分析师,20,25,3-5年,22500
上海,上海水象金融信息服务有限公司,[],150-500人,本科,A轮,开发/测试/运维类,"电子商务,金融",全职,31.20131,121.315746,"5a商务楼,扁平化管理,六险一金,团队建设",3905612,"['金融', '中级', '大数据']",数据分析专员,6,12,1-3年,9000
西安,西安亚购信息科技有限公司,"['交通补助', '弹性工作', '帅哥多', '领导好']",50-150人,大专,A轮,产品,"电子商务,O2O",全职,34.190449,108.877037,十三薪；五险一金；出国机会；弹性工作,2353221,[],数据分析员,4,8,1-3年,6000
北京,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",500-2000人,本科,C轮,产品/需求/项目类,"移动互联网,数据服务",全职,39.971268,39.971268,六险一金，弹性工作，免费三餐，租房补贴，扁平管理，职业大牛，晋升空间，团队氛围好,4015495,[],商业化数据分析师,20,40,3-5年,30000
深圳,爱问医联科技（深圳）有限公司,"['股票期权', '带薪年假', '午餐补助', '专项奖金']",50-150人,本科,A轮,产品/需求/项目类,"医疗健康,移动互联网",全职,22.53343,113.946293,"微博平台,互联网医疗,五险一金,爱问医联",3814547,"['金融', '数据挖掘', 'SPSS', 'sas']",高级数据分析师,12,15,3-5年,13500
上海,通联数据股份公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",150-500人,本科,不需要融资,技术,金融,全职,31.247976,121.486115,有竞争力的薪酬福利,1607679,[],大数据分析工程师,15,30,不限,22500
北京,上海森亿医疗科技有限公司,"['年底双薪', '带薪年假', '交通补助', '扁平管理']",50-150人,硕士,A轮,产品/需求/项目类,"数据服务,医疗健康",全职,0,0,"领导好,薪资福利好,工作氛围好,发展好",3981298,"['医疗健康', '高级', '大数据', '统计', 'SPSS', 'sas']",临床数据分析师,10,20,不限,15000
上海,上海水象金融信息服务有限公司,[],150-500人,本科,A轮,产品/需求/项目类,"电子商务,金融",全职,31.20131,121.315746,"六险一金,员工旅游,带薪年假,年终奖金",2944738,"['银行', '保险', 'SPSS', 'sas']",高级数据分析师,15,20,3-5年,17500
天津,天津华永无线科技有限公司,"['节日礼物', '技能培训', '免费班车', '岗位晋升']",150-500人,大专,A轮,产品/需求/项目类,移动互联网,全职,39.078437,117.097912,"五险一金,周末双休",4016164,"['大数据', 'SPSS', 'sas']",数据分析师,4,8,1-3年,6000
上海,憨分数据科技（上海）有限公司,"['年终奖', '午餐补助', '弹性工作', '美女多']",15-50人,本科,未融资,开发/测试/运维类,"移动互联网,金融",全职,31.309215,121.517992,"待遇优厚,晋升速度快,专业度高,技能培训",4073161,"['数据挖掘', '大数据']",数据分析师,8,13,1-3年,10500
广州,广州文讯信息科技有限公司,"['专项奖金', '绩效奖金', '带薪年假', '通讯津贴']",50-150人,大专,未融资,产品/需求/项目类,"移动互联网,信息安全",全职,23.125232,113.321965,"专业培训,弹性工作,五险一金,补充医疗保",3436553,"['专员', 'SPSS', '数据管理']",数据分析员,4,6,1年以下,5000
上海,上海易往信息技术有限公司,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",150-500人,本科,C轮,开发/测试/运维类,移动互联网,全职,31.164412,121.404359,数据分析,3796984,"['人工智能', '数据挖掘']",大数据分析师,15,25,3-5年,20000
北京,深圳天宏迅联科技发展有限公司,"['股票期权', '专项奖金', '带薪年假', '绩效奖金']",50-150人,本科,不需要融资,开发/测试/运维类,"移动互联网,电子商务",全职,0,0,"海量数据,人工智能,数字经理,产业互联网",4019863,"['资深', '高级', '数据挖掘', '机器学习', '人工智能']",大数据分析师,15,30,5-10年,22500
长沙,北京五八到家信息技术有限公司,"['节日礼物', '技能培训', '股票期权', '免费班车']",2000人以上,大专,A轮,运营/编辑/客服,"O2O,生活服务",全职,28.228625,112.879339,六险一金，晋升空间大，弹性工作制,3972272,"['专员', '助理', '大数据']",策略运营/数据分析,6,8,1-3年,7000
北京,北京爱声声科技有限公司,"['移动互联网', '五险一金', '扁平管理', '领导好']",50-150人,本科,B轮,运营/编辑/客服,移动互联网,全职,39.99426,115.99339,互联网前沿,4056939,"['数据挖掘', 'SPSS']",数据分析师,15,20,3-5年,17500
杭州,杭州玛瑙湾科技有限公司,"['股票期权', '带薪年假', '岗位晋升', '管理规范']",50-150人,硕士,不需要融资,金融类,"移动互联网,金融",全职,30.27004,120.09875,"双休,五险一金,15薪,领导好",4086451,"['金融', '建模', '数据挖掘', 'SPSS']",风控数据分析师,6,12,1-3年,9000
北京,优舫（北京）信息科技有限公司,"['绩效奖金', '通讯津贴', '带薪年假', '交通补助']",2000人以上,本科,D轮及以上,开发/测试/运维类,"电子商务,移动互联网",全职,39.991772,116.473585,福利待遇佳、企业平台好、晋升空间大,4083696,"['数据挖掘', '用户行为分析']",资深数据分析师-北京-13343,20,30,5-10年,25000
北京,北京粉笔未来科技有限公司,"['股票期权', '年底双薪', '五险一金', '带薪年假']",500-2000人,本科,D轮及以上,技术,"移动互联网,教育",全职,39.992592,116.4745,技术氛围浓，薪资福利好,1271423,"['大数据', '数据挖掘', '建模', '数据开发']",数据分析工程师,15,30,1-3年,22500
南京,通联数据股份公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",150-500人,本科,不需要融资,产品/需求/项目类,金融,全职,31.994276,118.99344,"团队氛围好,福利待遇好",2666997,[],行业数据分析师（财务数据方向）,5,10,不限,7500
北京,上海水象金融信息服务有限公司,[],150-500人,本科,A轮,产品/需求/项目类,"电子商务,金融",全职,39.823085,116.294938,"年底双薪,美味下午茶,带薪年假,交通补助",3744079,['建模'],数据分析师,15,25,3-5年,20000
长沙,北京五八到家信息技术有限公司,"['节日礼物', '技能培训', '股票期权', '免费班车']",2000人以上,大专,A轮,市场/商务/销售类,"O2O,生活服务",全职,28.228625,112.879339,高薪高福利，弹性工作制，晋升空间大,4015171,"['社会化营销', '市场分析']",市场调研/策略运营/数据分析,6,10,3-5年,8000
北京,北京爱声声科技有限公司,"['移动互联网', '五险一金', '扁平管理', '领导好']",50-150人,本科,B轮,产品/需求/项目类,移动互联网,全职,39.99426,115.99339,"五险一金,地铁周边,免费中晚餐,年底双薪",4103620,"['产品经理', '大数据', '数据挖掘']",产品运营/数据分析,10,20,1-3年,15000
北京,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",500-2000人,本科,C轮,产品/需求/项目类,"移动互联网,数据服务",全职,39.977067,39.977067,免费三餐，租房补贴，休闲下午茶，职业大牛，团队氛围好,3915640,[],数据分析师（国际化运营）,15,30,3-5年,22500
北京,凡普金科企业发展（上海）有限公司,"['年底双薪', '节日礼物', '技能培训', '带薪年假']",2000人以上,本科,不需要融资,综合职能类,金融,全职,39.9215,116.433078,"六险一金,快速晋升,弹性工作,年底奖金",4119714,"['金融', '薪酬福利', '运营']",数据分析（HR）,15,25,3-5年,20000
北京,链家网（北京）科技有限公司,"['股票期权', '带薪年假', '绩效奖金', '扁平管理']",2000人以上,本科,C轮,运营/编辑/客服,"移动互联网,O2O",全职,40.04018018,116.3056108,免费三餐 优秀团队 大平台,3834805,"['高级', '专员', '运营', 'sas']",数据分析与行业分析主管,13,25,3-5年,19000
北京,北京车之家信息技术有限公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",2000人以上,本科,上市公司,开发/测试/运维类,"移动互联网,文化娱乐",全职,39.97947273,116.3119894,上市公司，福利好，待遇好。,4041857,"['大数据', '数据挖掘']",数据分析师（数据BP）,25,35,3-5年,30000
广州,广州福利汇网络科技有限公司,[],50-150人,本科,A轮,产品/需求/项目类,移动互联网,全职,23.115529,113.331592,"风控,数据分析,SQL,SPSS",4023222,"['风控', 'SPSS']",数据分析师,8,15,1-3年,11500
深圳,深圳市幸福西饼食品有限公司,"['绩效奖金', '带薪年假', '下午茶蛋糕', '季度团建']",500-2000人,本科,B轮,产品/需求/项目类,"移动互联网,O2O",全职,22.539456,113.954518,"周末双休,弹性工作,季度团建,项目奖励",4099483,"['大数据', '数据挖掘', 'SPSS']",数据分析,8,15,1-3年,11500
苏州,同程网络科技股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '五险一金']",2000人以上,本科,D轮及以上,产品/需求/项目类,"旅游,电子商务",全职,31.251461,120.730143,扁平管理 发展潜力大,3727105,"['资深', '大数据', '数据挖掘', 'SPSS']",数据分析师,10,20,1-3年,15000
上海,上海裸心社企业管理咨询有限公司,[],150-500人,本科,B轮,开发/测试/运维类,"企业服务,移动互联网",全职,31.202824,121.402257,"业务发展快,带薪年假,商业保险,年终奖金",3993111,"['数据挖掘', 'SQL', 'SPSS', 'python']",高级数据分析工程师,15,25,3-5年,20000
上海,深圳平安综合金融服务有限公司,[],2000人以上,本科,上市公司,产品/需求/项目类,"金融,数据服务",全职,31.238157,121.666906,"平台,绩效奖金,免费体检,班车",3915114,"['金融', '教育', '媒体', '大数据', '信贷']",数据分析岗（贷款业务事业部）,8,15,1-3年,11500
上海,我查查信息技术（上海）有限公司,"['技能培训', '年底双薪', '绩效奖金', '岗位晋升']",150-500人,本科,不需要融资,开发/测试/运维类,移动互联网,全职,31.20839,121.6266,"环境氛围好,年底多薪,亿级数据",3771068,['数据挖掘'],数据分析工程师,10,15,3-5年,12500
北京,优舫（北京）信息科技有限公司,"['绩效奖金', '通讯津贴', '带薪年假', '交通补助']",2000人以上,本科,D轮及以上,产品/需求/项目类,"电子商务,移动互联网",全职,39.991647,116.473437,"团队好,领导好,福利好,平台好",3303733,"['资深', '大数据', '数据挖掘', '建模']",高级数据分析师,15,20,3-5年,17500
上海,通联数据股份公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",150-500人,本科,不需要融资,开发/测试/运维类,金融,全职,31.248034,121.486394,"福利待遇好,团队氛围好",2738731,"['金融', '大数据']",数据分析工程师,20,40,不限,30000
上海,上海水象金融信息服务有限公司,[],150-500人,本科,A轮,开发/测试/运维类,"电子商务,金融",全职,31.20131,121.315746,"高级写字楼,扁平化管理",3905580,"['资深', '大数据', '数据挖掘', '数据管理']",数据分析主管,10,20,3-5年,15000
北京,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",500-2000人,本科,C轮,产品/需求/项目类,"移动互联网,数据服务",全职,39.977067,39.977067,免费三餐，租房补贴，休闲下午茶，职业大牛，团队氛围好,3915639,[],数据分析师（国际化产品）,15,30,3-5年,22500
北京,北京车之家信息技术有限公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",2000人以上,本科,上市公司,开发/测试/运维类,"移动互联网,文化娱乐",全职,39.97947273,116.3119894,风控反作弊团队，学霸多，能力强,3623530,"['高级', '数据挖掘', 'SQL', 'SPSS']",数据分析师（风控&amp;反作弊）,25,35,3-5年,30000
上海,上海裸心社企业管理咨询有限公司,[],150-500人,本科,B轮,开发/测试/运维类,"企业服务,移动互联网",全职,31.202824,121.402257,"业务发展快,弹性工作,年轻化团队,商业保险",4079569,"['数据挖掘', 'SQL', 'ETL', 'python']",数据分析工程师,10,20,1-3年,15000
上海,深圳平安综合金融服务有限公司,[],2000人以上,本科,上市公司,金融类,"金融,数据服务",全职,31.239736,121.502257,"年终奖金,医疗服务,过节福利,年金计划",3435355,"['金融', '教育', '建模', '风控', '合规稽查']",大数据分析稽核专员（上海，投资审计组）,11,22,3-5年,16500
北京,北京创世漫道科技有限公司,"['带薪年假', '绩效奖金', '岗位晋升', '定期体检']",500-2000人,本科,上市公司,运营/编辑/客服,"移动互联网,电子商务",全职,39.960808,116.302461,上市公司,4077998,['数据管理'],数据分析专员,5,7,不限,6000
北京,医众互联（北京）医疗科技有限公司,"['节日礼物', '专项奖金', '带薪年假', '绩效奖金']",50-150人,硕士,不需要融资,产品/需求/项目类,"移动互联网,医疗健康",全职,39.91506,116.4607,"晋升空间大,办公环境好,离地铁近,优秀领导者",3794467,"['大数据', 'BI', '可视化', '专员', 'sas']",临床数据分析员,8,12,1-3年,10000
深圳,武汉佰钧成技术有限责任公司,"['带薪年假', '计算机软件', '管理规范', '定期体检']",2000人以上,本科,不需要融资,开发/测试/运维类,移动互联网,全职,22.674035,114.064492,"大格局岗位,薪资丰厚",3912934,"['大数据', '数据挖掘']",数据分析专家,30,60,10年以上,45000
深圳,中腾信金融信息服务（上海）有限公司,"['节日礼物', '年底多薪', '绩效奖金', '岗位晋升']",2000人以上,本科,不需要融资,产品/需求/项目类,金融,全职,22.540772,113.953243,"大平台,奖金丰厚",3925073,[],数据分析师（风险控制方向）,8,15,1-3年,11500
北京,北京炫我科技有限公司,"['带薪年假', '绩效奖金', '岗位晋升', '年度旅游']",50-150人,本科,A轮,产品/需求/项目类,"移动互联网,数据服务",全职,40.055345,116.313814,"五险一金,员工旅游,周末双休,节日福利",3866778,"['数据挖掘', '统计', 'SPSS', 'R']",数据分析师,10,15,1-3年,12500
北京,北京金山软件有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",2000人以上,本科,上市公司,开发/测试/运维类,移动互联网,全职,40.036741,116.32274,"团队技术氛,围好福利优,团队旅行,健身房",3307051,"['搜索', '机器学习', '深度学习', '推荐', '数据挖掘']",高级数据分析师,18,35,3-5年,26500
上海,上海康成电子商务有限公司,"['弹性工作', '扁平管理', '节日礼物', '绩效奖金']",50-150人,本科,未融资,产品/需求/项目类,"金融,电子商务",全职,31.229108,121.510217,"五险一金,节日福利,带薪年假,发展前景",3471490,"['金融', '脚本', '测试', '自动化']",大数据分析工程师,8,15,1-3年,11500
北京,中国民生银行股份有限公司信用卡中心,"['年底双薪', '绩效奖金', '带薪年假', '交通补助']",2000人以上,本科,B轮,金融类,金融,全职,0,0,"平台,福利,金融机构",4021993,['风控'],授信评审部数据分析岗,10,20,1-3年,15000
上海,德佑房地产经纪有限公司,"['技能培训', '带薪年假', '年度旅游', '岗位晋升']",500-2000人,本科,B轮,市场与销售,企业服务,全职,31.23043373,121.4630972,大数据 大挑战 有竞争力的薪资,1735598,['大数据'],数据分析专家,20,30,5-10年,25000
