city,companyFullName,companyLabelList,companySize,education,financeStage,firstType,industryField,jobNature,latitude,longitude,positionAdvantage,positionId,positionLables,positionName,salary,workYear
南京,南京悦才信息科技有限公司,[],150-500人,本科,天使轮,开发/测试/运维类,"移动互联网,金融",全职,31.993628,118.739351,"周末双休,五险一金,生日福利,带薪假期",3665292,"['金融', '量化']",数据分析,6k-7k,1-3年
北京,北京传智播客教育科技有限公司,"['技能培训', '绩效奖金', '年度旅游', '岗位晋升']",500-2000人,大专,C轮,综合职能类,教育,全职,40.060165,116.3433,临地铁;发展好,4079360,"['行政', 'HR', '人事']",数据分析专员J10237,4k-6k,1-3年
北京,北京易谱精灵电子商务有限公司,"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",15-50人,本科,A轮,开发/测试/运维类,"电子商务,企业服务",全职,39.76222,116.350474,"期权股票,发展空间大",3255176,"['推荐', '大数据', 'hadoop', '算法']",数据挖掘工程师/数据分析专家,20k-40k,3-5年
成都,贝壳金控控股集团有限公司,"['专项奖金', '年终分红', '定期体检', '绩效奖金']",500-2000人,本科,未融资,开发/测试/运维类,金融、移动互联网,全职,30.586036,104.056731,业务发展前景好，团队技术氛围浓厚,4100017,"['互联网金融', '数据挖掘']",风控数据分析师-CD2814,13k-26k,3-5年
深圳,万兴科技股份有限公司,"['股票期权', '骨干配车', '创业平台', '餐饮补助']",150-500人,本科,B轮,开发/测试/运维类,移动互联网,全职,22.524448,113.940369,"前景好,待遇优,团队氛围好",2750148,"['数据挖掘', '大数据', 'BI', '开源分布式']",资深数据分析开发工程师（国内业务）,15k-30k,3-5年
杭州,杭州垂衣网络科技有限公司,"['混日子的别来', '创始人特残忍', '干活干得酸爽']",50-150人,本科,A轮,开发/测试/运维类,"电子商务,数据服务",全职,30.184283,120.180381,"下一代电商,个性化推荐,创新项目,空间大",3996053,"['金融', '算法', '数据挖掘', '推荐', '人工智能']",数据分析师,10k-20k,1-3年
深圳,百度在线网络技术（北京）有限公司,"['股票期权', '弹性工作', '五险一金', '免费班车']",2000人以上,本科,不需要融资,开发/测试/运维类,"移动互联网,数据服务",全职,0.0,0.0,"大平台,海景办公楼,狼性团队,成长空间大",4048849,"['高级', '中级', 'hadoop', '算法', '机器学习']",数据挖掘/数据分析工程师,20k-40k,3-5年
杭州,恒生电子股份有限公司,"['绩效奖金', '专项奖金', '五险一金', '通讯津贴']",2000人以上,本科,上市公司,金融类,"移动互联网,金融",全职,30.1871,120.17461,"五险一金,带薪年假,金融,年终奖",3865463,"['证券', '数据挖掘', '用户研究', '期货']",金融数据分析员-杭州（云纪网络）,13k-22k,3-5年
北京,北京爱狄特信息科技有限公司,"['专项奖金', '绩效奖金', '年底双薪', '股票期权']",150-500人,大专,不需要融资,设计,"数据服务,其他",全职,39.93624601,116.44223134,六险一金+餐补+话补+传统节日福利,2563357,"['银行', '大数据']",数据分析师,20k-30k,不限
上海,美味不用等（上海）信息科技股份有限公司,"['绩效奖金', '股票期权', '专项奖金', '年底双薪']",500-2000人,本科,C轮,开发/测试/运维类,"移动互联网,O2O",全职,31.207614,121.5935,发展前景好；平台大；机会多；待遇好,4087533,"['电商', '运营']",数据分析师,10k-20k,1-3年
成都,北京弘合柏基金融信息服务有限责任公司,"['岗位晋升', '股票期权', '绩效奖金', '定期体检']",500-2000人,本科,C轮,产品/需求/项目类,金融,全职,30.631306,104.067586,"大平台,周末双休,五险一金,年底双薪",3619188,"['大数据', '商业', '数据挖掘', '数据管理']",数据分析专员,8k-12k,3-5年
上海,上海秦苍信息科技有限公司,"['美式企业文化', '节日礼物', '股票期权', '岗位晋升']",500-2000人,本科,C轮,运营/编辑/客服,移动互联网、金融,全职,30.532386,114.333979,"互联网文化,领导好,免费零食,弹性工作",3990548,"['金融', '风控', '审核']",业务支持（数据分析）,5k-8k,不限
北京,一点网聚科技有限公司,"['带薪年假', '午餐补助', '扁平管理', '弹性工作']",500-2000人,本科,D轮及以上,开发/测试/运维类,移动互联网,全职,116.331398,39.897445,"弹性工作,股票期权,精英团队,发展空间大",4099699,[],数据分析师02,20k-40k,3-5年
深圳,深圳市驱动人生科技股份有限公司,"['年底双薪', '专项奖金', '带薪年假', '绩效奖金']",50-150人,本科,上市公司,产品/需求/项目类,"移动互联网,硬件",全职,22.54878,113.9422,"上市公司,大牛带队,最快晋升,高手云集",3109051,"['大数据', '数据可视化']",产品经理（数据分析/项目管理方向）,9k-18k,1-3年
深圳,深圳市佰仟金融服务有限公司,"['定期体检', '绩效奖金', '带薪年假', '节日礼物']",2000人以上,本科,不需要融资,产品/需求/项目类,金融,全职,22.564591,114.069089,"消费金融,发展前景好,数据挖掘",4099682,"['大数据', '数据挖掘', '精准营销', '客户价值管理']",数据分析经理（高级）,20k-25k,5-10年
上海,上海厚本金融信息服务有限公司,"['技能培训', '年底双薪', '股票期权', '带薪年假']",2000人以上,硕士,A轮,产品/需求/项目类,金融,全职,31.205847,121.478246,"五险一金,交通补贴,餐补,通讯补贴",3882104,"['金融', 'r语言', 'SPSS', 'sas', 'VBA']",数据分析师,8k-15k,1-3年
南京,南京浦和数据有限公司,"['五险一金', '绩效奖金', '带薪年假', '法定节假']",15-50人,本科,天使轮,开发/测试/运维类,数据服务,全职,32.136741,118.878533,"五险一金,年终奖金,带薪年假,法定节假",3908272,"['算法', '数据挖掘', '机器学习', '深度学习', '人工智能']",数据分析师,10k-20k,不限
上海,沪江教育科技（上海）股份有限公司,"['技能培训', '节日礼物', '年底双薪', '专项奖金']",500-2000人,本科,D轮及以上,开发/测试/运维类,"移动互联网,教育",全职,31.20250973,121.6040905,互联网教育 上市前夕,4090906,"['数据挖掘', '建模']",高级数据分析师 (MJ000605),15k-30k,3-5年
北京,马上消费金融股份有限公司,"['股票期权', '年终分红', '绩效奖金', '带薪年假']",2000人以上,硕士,不需要融资,开发/测试/运维类,"金融,移动互联网",全职,40.003335,116.488635,大型互联网消费金融、五险一金、14薪,2785969,['大数据'],数据分析师,15k-25k,1-3年
深圳,腾讯科技(深圳)有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,本科,上市公司,开发/测试/运维类,"移动互联网 ,游戏",全职,22.540719,113.93362,氛围好,3905048,"['教育', '电商', '汽车', '广告营销', '数据挖掘']",SA-腾讯社交广告数据分析师 （深圳 ）,20k-30k,1-3年
成都,贵阳货车帮科技有限公司,"['快速成长型', '薪酬优厚', '股票期权', '扁平化管理']",2000人以上,本科,B轮,开发/测试/运维类,"移动互联网,电子商务",全职,30.539546,104.068815,"发展空间,丰厚福利,五险一金,扁平管理",3567375,"['算法', '数据挖掘', 'SQL', 'hadoop', 'hive']",数据分析工程师,15k-25k,3-5年
上海,上海同济城市规划设计研究院,"['""""']",150-500人,硕士,未融资,开发/测试/运维类,其他,全职,31.286429,121.505309,"绩效奖金,五险一金,午餐补助,节日补助",4098581,"['数据挖掘', '机器学习', '深度学习', '人工智能', '大数据']",数据分析师,8k-15k,1年以下
上海,上海数道信息科技有限公司,"['专项奖金', '年终分红', '定期体检', '免费班车']",15-50人,本科,不需要融资,开发/测试/运维类,数据服务,全职,31.181349,121.588512,"五险一金,免费班车,绩效奖,带薪年假",4062095,"['中级', '搜索', '算法', '数据挖掘', '机器学习']",数据分析师,10k-20k,3-5年
上海,美味不用等（上海）信息科技股份有限公司,"['绩效奖金', '股票期权', '专项奖金', '年底双薪']",500-2000人,本科,C轮,产品/需求/项目类,"移动互联网,O2O",全职,31.207614,121.5935,14-16薪,3918126,"['电商', '运营']",高级数据分析师,15k-22k,3-5年
上海,上海厚本金融信息服务有限公司,"['技能培训', '年底双薪', '股票期权', '带薪年假']",2000人以上,本科,A轮,市场/商务/销售类,金融,全职,31.205847,121.478246,"五险一金,交通补贴,通讯补贴,餐补",3848390,"['银行', '互联网金融', '数据挖掘', 'SPSS', 'sas']",数据分析岗,10k-15k,3-5年
上海,沪江教育科技（上海）股份有限公司,"['技能培训', '节日礼物', '年底双薪', '专项奖金']",500-2000人,本科,D轮及以上,产品/需求/项目类,"移动互联网,教育",全职,31.202542,121.603788,领导nice 团队氛围好 稳定,3692848,"['电商', '资深', '高级', '大数据', '数据挖掘']",数据分析师（网校）,10k-20k,3-5年
北京,马上消费金融股份有限公司,"['股票期权', '年终分红', '绩效奖金', '带薪年假']",2000人以上,本科,不需要融资,市场/商务/销售类,"金融,移动互联网",全职,40.003335,116.488635,大型互联网消费金融、五险一金、14薪,3529028,"['SQL', 'SPSS', 'sas']",数据分析师,8k-16k,3-5年
深圳,腾讯科技(深圳)有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,本科,上市公司,开发/测试/运维类,"移动互联网 ,游戏",全职,22.540719,113.93362,"鹅厂福利,最多5个字,最多5个字,最多5个字",4026865,"['社交', '广告营销', '数据挖掘', '广告投放']",SA-腾讯社交广告数据分析工程师（微信广告方向）,18k-36k,1-3年
成都,贵阳货车帮科技有限公司,"['快速成长型', '薪酬优厚', '股票期权', '扁平化管理']",2000人以上,本科,B轮,开发/测试/运维类,"移动互联网,电子商务",全职,30.539546,104.068815,"学习,发展好",4096238,"['大数据', '数据开发']",数据分析工程师（初级）,5k-10k,1年以下
深圳,深圳市彬讯科技有限公司,"['股票期权', '五险一金', '带薪年假', '节日礼物']",2000人以上,本科,C轮,产品/需求/项目类,"移动互联网,O2O",全职,22.541408,113.932925,"节日福利,六险一金,绩效奖金,带薪年假",3782811,"['业务运营', '数据挖掘', 'SPSS', 'sas']",商业数据分析师,10k-20k,3-5年
上海,连尚（北京）网络科技有限公司,"['年度旅游', '绩效奖金', '带薪年假', '弹性工作']",500-2000人,本科,B轮,产品/需求/项目类,"移动互联网,生活服务",全职,31.187295,121.59601,"福利好,待遇高,前景佳",3728980,"['总监', '大数据', '数据挖掘', 'SPSS']",资深数据分析专家,35k-45k,5-10年
杭州,杭州求是同创网络科技有限公司,"['股票期权', '带薪年假', '岗位晋升', '年底三薪']",150-500人,硕士,B轮,开发/测试/运维类,"移动互联网,医疗健康",全职,30.280276,120.017992,潜力，平台，团队有爱，各种奖金,4098488,"['专家', '数据挖掘', '大数据']",资深数据分析,15k-25k,3-5年
北京,首约科技（北京）有限公司,"['年底双薪', '专项奖金', '股票期权', '年终分红']",2000人以上,本科,B轮,产品/需求/项目类,"移动互联网,O2O",全职,39.920177,116.432749,"平台好,团队佳,薪资高,福利多",2942239,"['本地生活', '大数据', 'BI', 'O2O', 'SPSS']",数据分析师,15k-20k,1-3年
北京,北京腾云天下科技有限公司,"['精英团队', '扁平管理', '海量数据', '弹性工作']",500-2000人,本科,C轮,市场/商务/销售类,移动互联网,全职,0.0,0.0,"大数据,创业氛围,工作环境",3965909,"['市场', '行业研究', 'SPSS']",数据分析师（行业方向）J10009,10k-20k,3-5年
深圳,厦门飞游信息科技有限公司,"['节日礼物', '带薪年假', '定期体检', '六险一金']",150-500人,本科,上市公司,产品/需求/项目类,游戏,全职,116.331398,39.897445,上市公司 空间大 氛围佳 福利好,2985681,"['用户研究', '调研']",战略分析经理（市场及运营数据分析方向）,15k-30k,3-5年
上海,上海宏鹿信息技术服务有限公司,"['年底双薪', '股票期权', '年终分红', '专项奖金']",50-150人,本科,不需要融资,开发/测试/运维类,移动互联网,全职,31.205646,121.628558,"带薪年假,住房补贴,员工旅游,年终奖",3551105,"['借贷', '大数据', '数据挖掘', '建模']",高级数据分析师,15k-30k,3-5年
深圳,深圳市中安信业创业投资有限公司,"['技能培训', '带薪年假', '岗位晋升', '年度旅游']",2000人以上,本科,不需要融资,开发/测试/运维类,金融,全职,22.5368,114.02385,"平台成熟,发展空间广",3528427,"['银行', '资深', '算法', '数据挖掘']",高级数据分析师（数据建模方向）,15k-25k,3-5年
深圳,北京斗米优聘科技发展有限公司,"['股票期权', '扁平管理', '管理规范', '技能培训']",500-2000人,本科,B轮,运营/编辑/客服,"移动互联网,O2O",全职,0.0,0.0,"知名互联网,扁平化管理,晋升空间大,弹性上班",4069939,['SPSS'],大区运营专员（数据分析师）,5k-9k,1-3年
上海,沪江教育科技（上海）股份有限公司,"['技能培训', '节日礼物', '年底双薪', '专项奖金']",500-2000人,本科,D轮及以上,开发/测试/运维类,"移动互联网,教育",全职,31.20250973,121.6040905,优厚待遇，优秀团队，弹性工作制，带娃上班,3764367,"['大数据', '数据挖掘', 'sas']",高级数据分析师（平台 ）J10914,15k-25k,3-5年
上海,连尚（北京）网络科技有限公司,"['年度旅游', '绩效奖金', '带薪年假', '弹性工作']",500-2000人,本科,B轮,产品/需求/项目类,"移动互联网,生活服务",全职,31.187295,121.59601,"氛围好,福利好,企业文化好",3388410,"['大数据', '数据挖掘']",数据分析leader/总监,40k-60k,5-10年
北京,北京腾云天下科技有限公司,"['精英团队', '扁平管理', '海量数据', '弹性工作']",500-2000人,本科,C轮,产品/需求/项目类,移动互联网,全职,39.948181,116.435652,"大平台,大数据,弹性工作,交通便利",3528663,"['金融', '大数据', '商业', '数据挖掘']",数据分析师,8k-15k,1-3年
